inventory,writer,source,destination,year,date,rec_date,resp_date,language,notes
DvdM_622-083,"Schot, Hans",Middelburg,Leiden,1596,15960302,15960302,NA,Dutch,
DvdM_622-084,"Schot, Hans",Middelburg,Leiden,1596,15960310,15960313,NA,Dutch,
DvdM_622-085,"Schot, Hans",Middelburg,Leiden,1596,15960313,15960318,NA,Dutch,
DvdM_622-086,"Schot, Hans",Middelburg,Leiden,1596,15960314,15960316,NA,Dutch,
DvdM_622-087,"Schot, Hans",Middelburg,Leiden,1596,15960317,15960320,NA,Dutch,
DvdM_622-088,"Schot, Hans",Middelburg,Leiden,1596,15960319,15960322,NA,Dutch,
DvdM_622-089,"Schot, Hans",Middelburg,Leiden,1596,15960324,15960327,NA,Dutch,
DvdM_622-090,"Schot, Hans",Middelburg,Leiden,1596,15960328,15960331,NA,Dutch,
DvdM_622-091,"Schot, Hans",Middelburg,Leiden,1596,15960330,15960403,NA,Dutch,
DvdM_622-092,"Schot, Hans",Middelburg,Leiden,1596,15960409,15960410,NA,Dutch,
DvdM_622-093,"Schot, Hans",Middelburg,Leiden,1596,15960418,15960421,NA,Dutch,
DvdM_622-094,"Schot, Hans",Middelburg,Leiden,1596,15960421,15960423,NA,Dutch,
DvdM_622-095,"Schot, Hans",Middelburg,Leiden,1596,15960425,15960428,NA,Dutch,
DvdM_622-096,"Schot, Hans",Middelburg,Leiden,1596,15960426,15960428,NA,Dutch,
DvdM_622-097,"Schot, Hans",Middelburg,Leiden,1596,15960510,15960511,NA,Dutch,
DvdM_622-098,"Schot, Hans",Middelburg,Leiden,1596,15960517,15960522,NA,Dutch,
DvdM_622-099,"Schot, Hans",Middelburg,Leiden,1596,15960517,15960527,NA,Dutch,
DvdM_622-100,"Schot, Hans",Middelburg,Leiden,1596,15960519,15960522,NA,Dutch,
DvdM_622-101,"Schot, Hans",Middelburg,Leiden,1596,15960530,NA,NA,Dutch,
DvdM_622-102,"Schot, Hans",Middelburg,Leiden,1596,15960603,15960604,NA,Dutch,
DvdM_622-103,"Schot, Hans",Middelburg,Leiden,1596,15960612,15960615,NA,Dutch,
DvdM_622-104,"Schot, Hans",Middelburg,Leiden,1596,15960614,15960615,NA,Dutch,
DvdM_622-105,"Schot, Hans",Middelburg,Leiden,1596,15960616,NA,NA,Dutch,
DvdM_622-108,"Schot, Hans",Middelburg,Leiden,1596,15960619,15960623,NA,Dutch,
DvdM_622-109,"Schot, Hans",Middelburg,Leiden,1596,15960623,15960626,NA,Dutch,
DvdM_622-110,"Schot, Hans",Middelburg,Leiden,1596,15960629,15960701,NA,Dutch,
DvdM_622-111,"Schot, Hans",Middelburg,Leiden,1596,15960713,15960714,NA,Dutch,
DvdM_622-112,"Schot, Hans",Middelburg,Leiden,1596,15960714,15960718,NA,Dutch,
DvdM_622-113,"Schot, Hans",Middelburg,Leiden,1596,15960716,15960718,NA,Dutch,
DvdM_622-114,"Schot, Hans",Middelburg,Leiden,1596,15960720,15960725,NA,Dutch,
DvdM_622-115,"Schot, Hans",Haarlem,Leiden,1596,15960725,15960725,NA,Dutch,
DvdM_622-116,"Schot, Hans",Amsterdam,Leiden,1596,15960726,15960726,NA,Dutch,
DvdM_622-117,"Schot, Hans",Amsterdam,Leiden,1596,15960726,15960726,NA,Dutch,
DvdM_622-118,"Schot, Hans",Amsterdam,Leiden,1596,15960729,15960730,NA,Dutch,
DvdM_622-119,"Schot, Hans",Haarlem,Leiden,1596,15960803,15960803,NA,Dutch,
DvdM_622-120,"Schot, Hans",Middelburg,Leiden,1596,15960817,15960820,NA,Dutch,
DvdM_622-121,"Schot, Hans",Middelburg,Leiden,1596,15960823,15960825,NA,Dutch,
DvdM_622-122,"Schot, Hans",Middelburg,Leiden,1596,15960824,15960826,NA,Dutch,
DvdM_622-123/124,"Schot, Hans",Middelburg,Leiden,1596,15960905,15960907,NA,Dutch,
DvdM_622-125,"Schot, Hans",Middelburg,Leiden,1596,15960907,15960909,NA,Dutch,
DvdM_622-126,"Schot, Hans",Middelburg,Leiden,1596,15960912,15960916,NA,Dutch,
DvdM_622-127/128,"Schot, Hans",Middelburg,Leiden,1596,15960923,15960924,NA,Dutch,
DvdM_622-129,"Schot, Hans",Middelburg,Leiden,1596,15960928,15960930,NA,Dutch,
DvdM_622-130,"Schot, Hans",Middelburg,Leiden,1596,15960929,15961004,NA,Dutch,
DvdM_622-131/132,"Schot, Hans",Middelburg,Leiden,1596,15961002,15961005,NA,Dutch,
DvdM_622-133,"Schot, Hans",Middelburg,Leiden,1596,15961005,15961011,NA,Dutch,
DvdM_622-134,"Schot, Hans",Middelburg,Leiden,1596,15961008,15961010,NA,Dutch,
DvdM_622-135,"Schot, Hans",Middelburg,Leiden,1596,15961018,15961021,NA,Dutch,
DvdM_622-136,"Schot, Hans",Middelburg,Leiden,1596,15961022,15961025,NA,Dutch,
DvdM_622-137,"Schot, Hans",Middelburg,Leiden,1596,15961024,15961028,NA,Dutch,
DvdM_622-138,"Schot, Hans",Middelburg,Leiden,1596,15961028,15961102,NA,Dutch,
DvdM_622-139,"Schot, Hans",Middelburg,Leiden,1596,15961106,15961109,NA,Dutch,
DvdM_622-140,"Schot, Hans",Middelburg,Leiden,1596,15961107,15961111,NA,Dutch,
DvdM_622-141,"Schot, Hans",Middelburg,Leiden,1596,15961113,15961117,NA,Dutch,
DvdM_622-142,"Schot, Hans",Middelburg,Leiden,1596,15961130,15961203,NA,Dutch,
DvdM_622-143,"Schot, Hans",Middelburg,Leiden,1596,15961202,15961205,NA,Dutch,
DvdM_622-144,"Schot, Hans",Middelburg,Leiden,1596,15961206,15961209,NA,Dutch,
DvdM_622-145,"Schot, Hans",Middelburg,Leiden,1596,15961212,15961215,NA,Dutch,
DvdM_622-146,"Schot, Hans",Middelburg,Leiden,1596,15961216,15961218,NA,Dutch,
DvdM_622-147,"Schot, Hans",Middelburg,Leiden,1596,15961229,15970103,NA,Dutch,
DvdM_622-148,"Schot, Hans",Middelburg,Leiden,1597,15970110,15970112,NA,Dutch,
DvdM_622-149,"Schot, Hans",Middelburg,Leiden,1597,15970121,15970124,NA,Dutch,
DvdM_622-150,"Schot, Hans",Middelburg,Leiden,1597,15970125,15970127,NA,Dutch,
DvdM_622-151,"Schot, Hans",Middelburg,Leiden,1597,15970130,15970203,NA,Dutch,
DvdM_622-152,"Schot, Hans",Middelburg,Leiden,1597,15970205,15970207,NA,Dutch,
DvdM_622-153,"Schot, Hans",Middelburg,Leiden,1597,15970210,15970216,NA,Dutch,
DvdM_622-154,"Schot, Hans",Middelburg,Leiden,1597,15970215,15970219,NA,Dutch,
DvdM_622-155,"Schot, Hans",Middelburg,Leiden,1597,15970223,15970301,NA,Dutch,
DvdM_622-156,"Schot, Hans",Middelburg,Leiden,1597,15970228,15970303,NA,Dutch,
DvdM_622-157,"Schot, Hans",Middelburg,Leiden,1597,15970304,15970304,NA,Dutch,
DvdM_622-159,"Schot, Hans",Middelburg,Leiden,1597,15970311,15970314,NA,Dutch,
DvdM_622-160,"Schot, Hans",Middelburg,Leiden,1597,15970319,15970324,NA,Dutch,
DvdM_622-161,"Schot, Hans",Middelburg,Leiden,1597,15970322,15970325,NA,Dutch,
DvdM_622-162,"Schot, Hans",Middelburg,Leiden,1597,15970414,15970417,NA,Dutch,
DvdM_622-163,"Schot, Hans",Middelburg,Leiden,1597,15970417,15970422,NA,Dutch,
DvdM_622-164,"Schot, Hans",Middelburg,Leiden,1597,15970428,NA,NA,Dutch,
DvdM_622-165,"Schot, Hans",Middelburg,Leiden,1597,15970428,15970503,NA,Dutch,
DvdM_622-166,"Schot, Hans",Middelburg,Leiden,1597,15970509,15970511,NA,Dutch,
DvdM_622-167,"Schot, Hans",Middelburg,Leiden,1597,15970512,15970515,NA,Dutch,
DvdM_622-168,"Schot, Hans",Middelburg,Leiden,1597,15970520,15970522,NA,Dutch,
DvdM_622-169,"Schot, Hans",Middelburg,Leiden,1597,15970528,15970601,NA,Dutch,
DvdM_622-170,"Schot, Hans",Middelburg,Leiden,1597,15970530,15970603,NA,Dutch,
DvdM_622-171,"Schot, Hans",Middelburg,Leiden,1597,15970604,15970605,NA,Dutch,
DvdM_622-172,"Schot, Hans",Middelburg,Leiden,1597,15970610,15970613,NA,Dutch,
DvdM_622-173,"Schot, Hans",Middelburg,Leiden,1597,15970611,15970616,NA,Dutch,
DvdM_622-174,"Schot, Hans",Middelburg,Leiden,1597,15970618,15970621,NA,Dutch,
DvdM_622-175,"Schot, Hans",Middelburg,Leiden,1597,15970626,15970629,NA,Dutch,
DvdM_622-176,"Schot, Hans",Middelburg,Leiden,1597,15970701,15970703,NA,Dutch,
DvdM_622-177,"Schot, Hans",Middelburg,Leiden,1597,NA,15970723,NA,Dutch,
DvdM_622-178,"Schot, Hans",Middelburg,Leiden,1597,15970710,15970713,NA,Dutch,
DvdM_622-179,"Schot, Hans",Middelburg,Leiden,1597,15970720,15970723,NA,Dutch,
DvdM_622-180,"Schot, Hans",Middelburg,Leiden,1597,15970724,15970727,NA,Dutch,
DvdM_622-181,"Schot, Hans",Middelburg,Leiden,1597,15970801,15970803,NA,Dutch,
DvdM_622-182,"Schot, Hans",Middelburg,Leiden,1597,15970810,15970812,NA,Dutch,
DvdM_622-183,"Schot, Hans",Middelburg,Leiden,1597,15970821,15970824,NA,Dutch,
DvdM_622-184,"Schot, Hans",Middelburg,Leiden,1597,15970925,15970928,NA,Dutch,
DvdM_622-185,"Schot, Hans",Middelburg,Leiden,1597,15970928,15970930,NA,Dutch,
DvdM_622-186,"Schot, Hans",Middelburg,Leiden,1597,15971002,15971006,NA,Dutch,
DvdM_622-187,"Schot, Hans",Middelburg,Leiden,1597,15971005,15971007,NA,Dutch,
DvdM_622-188,"Schot, Hans",Middelburg,Leiden,1597,15971011,15971015,NA,Dutch,
DvdM_622-189,"Schot, Hans",Middelburg,Leiden,1597,15971012,15971015,NA,Dutch,
DvdM_628-01,"Stiger, Hans de",Nuremberg,Bremen,1590,15900828,NA,NA,NA,
DvdM_638-001,"Vogele, Joos de",Haarlem,Bremen,1591,15910831,NA,NA,NA,
DvdM_649-01,"Wolf, Jan de",Haarlem,Bremen,1589,15890817,NA,NA,NA,
DvdM_649-02,"Wolf, Jan de",Haarlem,Bremen,1590,15900626,NA,NA,NA,
DvdM_649-03,"Wolf, Jan de",Haarlem,Bremen,1590,15900924,15901007,NA,NA,
DvdM_652-01,"d’Aerssen, Cornelis",The Hague,Leiden,1593,15931102,NA,NA,French,Received date is obscured
DvdM_654,Aneel,Nuremberg,Leiden,1594,15940102,15940110,NA,NA,Changed date to new style
DvdM_655-01,"Badonere, J.",Frankfurt,Leiden,1596,15961018,15961108,NA,NA,
DvdM_655-02,"Badonere, J.",Paris,Leiden,1597,15971220,15980117,NA,NA,
DvdM_655-03,"Badonere, J.",Rouen,Leiden,1596,15961228,15970114,NA,NA,
DvdM_656,"Backer, Andre",Halberstadt,Bremen,1591,15910317,NA,NA,French,
DvdM_657-01,"Banos, Theophile de",Frankfurt,Antwerp,1583,15830929,NA,NA,French,Old style
DvdM_657-02,"Banos, Theophile de",Frankfurt,Bremen,1589,15890619,15890625,NA,French,Changed both dates to new style
DvdM_657-03,"Banos, Theophile de",Frankfurt,Bremen,1591,15911003,15911024,NA,French,Changed both dates to new style
DvdM_658-01,"Beke, Jan van der",Vlissingen,Bremen,1589,15890416,NA,NA,NA,
DvdM_658-02–4,"Beke, Jan van der",Vlissingen,Bremen,1590,15901006,NA,NA,NA,
DvdM_658-05,"Beke, Jan van der",Vlissingen,Bremen,1591,15910912,NA,NA,NA,
DvdM_660-001,"Bongars, Jacques",Frankfurt,Bremen,1589,15890417,NA,NA,NA,
DvdM_660-002,"Bongars, Jacques",Frankfurt,Bremen,1589,15890514,NA,NA,NA,
DvdM_660-003,"Bongars, Jacques",Frankfurt,Bremen,1589,15890514,NA,NA,Latin,
DvdM_660-004,"Bongars, Jacques",Frankfurt,Bremen,1591,15910823,15910828,NA,NA,
DvdM_660-005,"Bongars, Jacques",Frankfurt,Bremen,1591,15910906,NA,NA,NA,
DvdM_660-006,"Bongars, Jacques",Frankfurt,Bremen,1591,15910913,15910920,NA,NA,
DvdM_660-007,"Bongars, Jacques",Frankfurt,Bremen,1591,15910918,15910923,NA,NA,
DvdM_661-01,Staten van Brabant,Antwerp,Delft,1585,15850225,NA,NA,Dutch,RGP-86
DvdM_661-02,Staten van Brabant,Antwerp,Delft,1585,15850226,NA,NA,Dutch,RGP-86a
DvdM_671-26,"Hardy, Petit du Claux",Paris,Leiden,1596,15960214,15960305,NA,French,
DvdM_671-27,"Hardy, Petit du Claux",Paris,Leiden,1596,15960311,15960527,NA,French,
DvdM_671-28,"Hardy, Petit du Claux",Paris,Leiden,1596,15960902,NA,NA,French,
DvdM_671-29,"Hardy, Petit du Claux",Rouen,Leiden,1597,15970127,15970301,NA,French,
DvdM_671-30,"Hardy, Petit du Claux",Paris,Leiden,1597,15970520,15970606,NA,French,
DvdM_671-32,"Hardy, Petit du Claux",Paris,Leiden,1597,15970810,NA,NA,French,
DvdM_671-33,"Hardy, Petit du Claux",Paris,Leiden,1597,15971021,15971117,15971207,French,
DvdM_671-34,"Hardy, Petit du Claux",Paris,Leiden,1597,15970210,15970228,NA,French,
DvdM_671-35,"Hardy, Petit du Claux",Paris,Leiden,1598,15980515,15980620,NA,French,
DvdM_671-36,"Hardy, Petit du Claux",Paris,Leiden,1598,15981011,15981118,NA,French,
DvdM_671-37,"Hardy, Petit du Claux",Paris,Leiden,1599,15990422,NA,NA,French,
DvdM_674-01,"Calvart, Jacques",Haarlem,Delft,1585,15850806,NA,NA,French,RGP-154. This is 674-1 and 239-48.
DvdM_677-01,"Montens, Godevart",Bremen,Antwerp,1591,15910219,NA,NA,NA,St 1: Sent to Antwerp on 19 February 1591
DvdM_677-02,"Montens, Godevart",Leiden,Bremen,1591,15910922,NA,NA,NA,St 2: 22 September 1591. Sent to Bremen
DvdM_680-01,"Palavicino, Oratie",London,Leiden,1592,15920308,15920315,NA,French,
DvdM_684-01,NA,Dieppe,NA,1590,15901001,NA,NA,NA,
